customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges
1193,77,1,0,1,0,29,0,0,25.9580369143676,2,2.956155108756882,1,1,43.58,1201.35
1189,34,1,0,0,1,38,1,0,20.21695946215752,0,55.47217017397675,0,2,36.73,1431.9
1898,28,1,0,1,1,1,2,0,9.820037589336907,1,4.601114242964662,1,0,32.46,32.36
1818,49,1,0,0,1,62,0,0,14.722674169878252,1,24.36976326994733,0,1,39.73,2380.55
1865,21,1,0,0,0,3,0,1,35.027758696568625,0,3.3405615504251447,2,0,73.05,225.26
1190,45,0,0,1,0,12,1,2,17.200429664533843,2,7.468637092519065,0,2,41.57,462.75
963,40,0,0,0,0,52,1,1,23.16179706911333,1,20.33166417860262,4,0,58.8,3155.33
1666,68,0,0,0,1,59,1,2,18.16530893992577,1,50.94471512668122,2,2,38.43,2147.9
398,71,1,0,1,0,38,0,2,36.83429072441626,2,1.227096200712839,1,1,55.33,1950.03
584,66,1,1,0,0,58,1,1,18.81530185613177,0,8.750145912788943,1,0,57.76,3302.8
948,19,0,1,0,0,7,2,0,31.539298703043716,0,10.170918032166576,5,0,43.7,302.68
704,27,1,0,1,1,43,0,1,25.92439626491913,0,8.80942184416761,0,1,61.69,2780.76
431,52,1,0,1,1,50,2,2,22.18557117748574,2,26.455309006741285,0,1,42.17,2146.45
292,21,0,0,1,1,42,0,0,14.452073670598084,2,14.023511853764914,2,1,43.06,1750.51
1851,70,1,0,0,0,49,1,0,30.48182452828314,0,29.626966125609187,0,0,39.39,1650.9
1444,54,0,0,0,1,70,0,0,20.58955533172137,2,21.91379050533538,3,2,33.5,2013.01
1601,18,1,0,0,0,71,2,1,12.023323966060737,1,0.4008511522274288,1,1,55.37,3508.87
2,46,1,0,0,0,50,0,0,35.03858096704608,1,16.6907247539122,5,0,52.85,2409.27
576,40,1,0,0,0,10,2,1,36.6965346382647,0,5.371287912433838,1,1,73.46,768.94
1790,34,0,0,0,0,41,0,0,15.347633096499134,1,41.54941641107804,3,1,34.66,1336.29
339,35,0,0,0,1,17,1,1,39.06755570860968,2,59.6806633353134,1,0,81.47,1288.63
1105,68,1,0,0,0,42,0,0,32.04740005648732,4,25.90262989781009,1,1,59.85,2598.2
925,55,0,0,0,1,37,1,2,15.16527023624792,1,26.11991653399041,3,2,39.61,1435.09
265,77,0,0,1,0,22,0,0,36.4828855009501,1,1.7520218098515268,2,1,50.24,1070.74
376,57,1,1,0,0,29,0,2,22.604585335608324,1,3.807141647783375,2,1,35.09,1003.66
271,54,0,0,0,1,21,0,2,35.95373786699661,0,1.2011600366360808,0,0,44.67,976.38
696,70,0,0,0,1,2,1,0,41.14498119285864,1,31.35596706261464,2,1,62.86,128.8
1618,26,1,0,0,1,13,0,0,15.848220776106588,0,9.898182340454111,1,0,28.18,332.36
244,29,0,0,0,0,33,0,0,37.00383988066775,0,14.738746701087308,2,2,50.89,1638.07
1651,38,1,0,1,0,8,2,1,24.02988544388497,1,21.625204887359477,4,0,63.19,464.85
476,50,1,0,0,1,63,1,1,25.408297727647945,0,6.314350954777418,0,2,59.36,3879.39
1178,79,0,0,1,0,66,0,0,20.71515066416732,2,4.565632415952764,1,0,31.96,2052.31
1195,75,1,1,0,1,66,0,0,30.0806512313488,2,3.3931080348872955,4,1,49.84,3175.32
1285,55,0,1,0,0,52,0,0,19.36209483749446,2,8.326096637328064,1,0,32.57,1442.15
1165,76,1,0,1,1,35,1,0,32.06442878863807,3,16.86334216843367,2,0,54.21,1835.07
2252,53,1,0,0,0,47,2,0,26.94935449530704,1,19.564462855843452,1,2,46.31,2028.78
250,21,0,0,0,0,8,0,2,27.652957526904306,0,3.3803203261489174,0,1,46.86,367.02
413,71,0,0,0,0,29,0,0,23.162004353188767,2,21.90100389483352,2,2,47.62,1429.84
2411,31,0,0,1,0,66,0,0,14.410934035165122,0,5.544457945088814,1,0,34.25,2032.12
2080,76,0,0,1,1,44,1,1,26.153684109549072,1,5.265421263247965,0,2,70.45,3184.89
310,43,0,0,0,0,27,0,1,37.99726504746359,1,11.14620878910481,2,2,72.92,2035.66
893,69,0,0,1,0,47,0,1,39.57487407729569,1,9.95146411705962,3,0,85.6,3868.86
2422,48,0,0,1,1,57,0,0,17.549254370717662,0,4.101495716480748,0,1,27.32,1521.29
15,27,1,0,0,0,17,1,1,27.358822935057717,1,4.505561285514754,4,2,68.65,1020.87
721,38,1,0,0,0,6,0,1,38.86348925044848,3,3.934113323266267,1,1,83.02,444.12
2190,44,0,0,1,1,31,1,0,15.394518579830017,2,6.812576256343631,2,0,25.26,792.91
981,44,1,0,0,0,45,0,0,23.750471390345016,0,10.458558739724404,0,0,39.79,1611.5
2104,77,0,0,1,0,62,1,1,35.634802991252585,0,21.596939098172964,0,1,71.74,3911.12
1973,68,1,0,1,0,38,2,1,28.171709498019474,0,3.0185808786329904,4,1,66.9,2361.45
363,65,0,0,1,0,3,1,1,26.991687718851093,2,7.745690194208842,4,0,68.31,177.6
1619,43,1,0,0,1,39,2,0,24.253696135873707,2,20.020469112590344,2,0,36.52,1298.51
182,38,1,0,0,1,41,1,2,32.90023183949784,0,21.217421847442232,2,1,48.24,2063.32
985,53,0,0,1,0,51,1,1,42.458371419114414,0,17.76551381448473,1,1,85.15,4404.51
1387,24,1,1,0,0,50,0,1,20.891045705470216,1,0.8668980544452691,2,0,63.56,2922.48
2119,69,1,1,0,1,29,0,2,20.409967421306465,1,7.645890536574883,0,2,43.98,1139.52
2075,22,0,0,1,1,41,0,0,20.37807783421546,0,11.204228896689486,2,0,34.44,1344.55
187,75,1,0,0,0,29,0,1,20.532452619551837,5,8.590872914183468,0,0,74.81,1924.85
619,73,0,0,0,0,70,0,2,31.3871474610051,0,4.851689684013419,1,2,45.08,3198.68
1121,49,0,0,0,0,42,0,1,41.01871951790061,0,18.841396428171443,1,1,75.0,3086.48
614,73,0,0,0,1,28,1,0,12.026467400286045,0,13.38326451807394,1,1,33.21,939.24
2195,72,0,0,0,1,62,0,2,35.74862675458306,0,75.44675468420591,5,2,45.29,2692.64
994,23,0,1,0,1,2,1,1,28.72074580558905,0,9.087200910446509,2,2,70.52,121.74
2033,41,0,0,1,0,42,0,1,26.808619770537963,3,40.40326484505016,1,1,77.7,3249.5
371,52,0,0,1,0,41,0,1,14.601059493703069,0,23.137482933699708,0,1,55.34,2025.8
1338,68,0,0,1,0,22,0,0,19.004410938037136,0,4.412678916017125,1,2,44.26,872.37
593,25,0,0,0,1,22,1,0,30.480270666922607,1,23.323722291413983,1,2,44.41,947.96
726,54,1,0,0,0,63,0,1,21.83346745869523,0,45.94087782279208,2,1,58.91,3245.04
1842,38,0,0,0,0,3,0,1,44.47748609375865,1,6.963767598478478,2,0,92.16,280.43
687,60,1,0,1,0,11,0,0,14.25860859938888,1,20.925721176328963,1,0,29.32,291.75
1660,74,1,0,0,0,59,2,0,24.907213228531973,0,89.98983875393134,3,1,48.4,2546.33
136,35,0,0,1,0,13,1,1,11.732808317012893,0,8.17339234506178,1,0,45.06,516.24
628,28,1,0,0,0,43,0,2,14.422778963737006,1,5.159107947392279,1,2,36.85,1378.52
334,54,1,1,0,0,47,1,0,23.89581678682269,1,0.4395970625932516,6,0,42.85,1882.48
1480,26,1,1,0,1,50,1,0,15.618096697857066,1,20.2621350484146,0,0,31.83,1593.65
2236,50,0,0,0,0,30,1,0,19.214442147450544,0,5.802019643573953,2,0,35.7,914.01
1109,56,0,0,1,1,22,0,0,27.346629011512,2,30.726840205758663,2,1,42.56,977.27
1360,70,1,0,1,1,29,2,0,12.894393085033125,3,5.908485532291375,0,1,32.5,913.38
1786,44,1,0,1,0,68,2,0,18.72882708395692,1,18.89006527453569,3,2,39.83,2356.04
710,26,1,0,0,0,71,1,0,8.539284238392984,2,27.212631815599533,1,2,23.69,1531.72
1039,34,0,0,0,1,40,1,0,44.29421515915614,0,18.640606499935995,1,0,54.16,2230.72
1308,46,0,0,1,0,63,0,0,12.367559054110854,3,39.42985035594892,1,0,28.42,1819.61
1774,55,0,0,0,0,35,0,1,16.480655570347082,1,39.98903840273293,2,0,59.0,2103.1
2298,52,1,0,0,0,7,2,0,24.77902858602186,1,17.338782349218345,1,2,37.82,238.65
1112,63,1,0,0,1,68,1,0,11.862508368984914,1,1.8868954675125709,2,0,36.76,2491.74
465,18,0,0,0,0,32,0,0,29.65639677789506,5,85.4138240258923,0,1,60.14,1938.72
1359,21,1,1,1,0,53,0,0,15.249949653483018,2,55.25038045429984,2,1,36.04,1653.76
2471,57,0,0,0,0,62,0,0,56.99428372503783,2,18.432131847620525,0,1,72.27,4235.59
2145,54,1,0,1,1,29,0,2,22.346014259687458,1,54.135175291805695,0,2,42.92,1273.72
1104,37,0,0,0,1,9,1,0,19.68243299837078,1,60.60437569729999,1,0,45.1,356.09
1386,57,1,0,1,0,66,1,1,31.906591910780413,3,5.264215261104821,0,0,70.66,4118.06
1999,64,1,0,0,1,26,1,0,39.611922636114826,4,12.60722251448277,4,0,63.19,1518.16
1451,60,0,0,0,0,27,1,1,31.07729143503889,3,2.331812540314812,2,0,72.42,1731.28
2091,20,1,0,0,0,27,1,2,29.744862298175157,0,14.147397709116916,0,0,50.96,1336.57
1859,75,0,0,0,0,20,0,0,8.007526857857387,0,20.137079632603417,1,2,31.29,640.79
1170,29,1,0,1,0,19,1,1,21.641621966121605,2,27.60568981662926,3,1,73.59,1255.63
2098,41,1,0,0,1,41,0,1,17.171882681975358,0,9.18325216516403,1,0,64.09,2265.57
816,53,0,1,0,0,59,0,0,13.147303078479723,2,45.95144516406332,0,0,39.93,2017.01
1067,41,0,1,1,1,68,0,1,18.819217639227787,1,9.105547521892856,2,0,67.01,4648.42
274,66,0,0,0,0,56,0,1,18.526092678185037,4,6.323070921652027,3,2,71.03,3541.76
1701,26,1,0,1,1,62,0,0,40.850468985443314,3,1.740704351339145,2,2,72.15,4043.04
865,64,0,0,1,0,63,0,1,9.436001078180931,0,2.6117699291857983,0,0,45.01,2586.41
101,69,1,1,0,0,51,0,1,18.615684630848666,1,25.21301304248608,1,1,56.67,2647.35
1613,71,1,1,0,0,26,0,0,13.828801787499607,0,10.547263384588303,2,1,33.16,805.12
107,45,0,1,0,0,46,0,0,13.31213303169563,1,5.419768534698629,1,1,22.42,990.18
2488,44,1,0,1,0,29,0,1,26.48600162287884,2,4.678595017043011,1,0,72.22,2060.52
1483,53,0,0,1,0,46,0,1,18.26796088202405,2,4.210258447714467,1,1,68.64,3229.54
1361,49,0,0,1,0,47,0,1,17.287300993100473,3,19.449321991706505,4,1,67.43,2777.01
1222,76,1,0,0,1,11,0,0,24.171845628841968,0,16.57548214600386,2,1,33.76,338.7
1368,20,1,0,1,1,2,1,0,29.139220045634517,1,11.03092775901616,2,2,41.34,71.79
2172,20,0,0,1,1,61,0,1,55.57523226992083,2,9.248549727260617,0,2,90.49,5389.71
2372,31,0,0,1,0,62,0,0,15.9430862148736,2,29.76078605714681,2,1,35.97,2037.26
1499,62,1,0,0,0,9,0,1,14.58167990865406,2,17.572008126765006,4,0,63.22,490.08
712,30,1,0,0,0,71,0,2,32.71313716826485,0,10.578724610473111,2,2,40.99,2898.99
72,62,1,1,0,0,35,2,1,23.525287882935626,1,12.174755953478115,2,1,64.95,1967.99
1800,75,1,0,1,0,19,1,0,32.34303704714664,4,21.671943573312404,1,1,57.73,1062.95
2403,34,1,0,0,0,16,2,0,28.08166936830402,0,13.199468640998797,2,0,34.31,532.44
481,64,1,0,1,1,63,2,0,26.340215049601152,1,23.974605203196816,2,2,41.86,2442.21
1665,65,0,0,1,0,53,1,0,13.889037551252576,0,2.983343772638174,0,0,28.98,1308.1
1419,69,1,1,0,1,32,2,0,27.279286826387285,1,50.42971205737984,0,0,51.78,1432.71
1171,53,1,0,0,0,29,0,0,12.640483781882674,0,44.05832568700475,1,1,35.97,1007.32
2022,55,1,0,0,0,6,0,2,22.22303906592046,0,16.612775216714525,0,2,34.26,213.68
1441,37,0,0,0,0,27,0,1,35.878360972943256,1,15.650562077074676,1,0,80.85,2255.44
405,19,1,0,0,0,45,0,1,17.521423207575832,0,87.79375642862871,2,0,48.45,1870.05
757,18,1,0,1,1,16,0,1,36.61636662671356,1,16.688824524619974,2,2,84.01,1208.95
1362,69,0,0,1,0,30,0,2,45.009169205857056,0,3.786301892530672,1,1,56.5,1655.13
1620,37,0,0,0,1,3,2,1,16.00854339883321,1,7.452964073866472,2,0,69.53,217.26
1611,37,1,0,1,0,22,1,0,28.565963941168675,1,6.707538273218525,1,0,51.18,1179.63
2220,42,0,0,1,0,34,2,1,6.234863552250099,2,3.8272860427567688,1,0,50.18,1600.32
743,38,0,0,0,0,46,0,1,18.64185793160795,5,2.826412625001578,0,2,64.22,2590.04
806,76,0,0,0,0,67,0,0,23.27745712690566,1,11.360576587807495,1,1,35.97,2440.58
2308,66,1,0,0,0,30,2,0,6.795759711248851,1,7.220241912369599,2,0,26.14,773.66
1317,58,0,1,0,0,49,0,1,14.062164287721686,0,3.5297489297623064,1,0,47.42,2374.99
1896,28,1,0,0,0,46,0,2,22.16299650487757,1,18.692535329682983,1,0,42.99,1914.21
1506,57,0,0,0,1,15,0,1,16.75227195104967,0,2.512206192834097,1,0,48.66,710.46
148,58,0,0,1,0,42,0,0,32.13481808600339,0,9.243927087749627,0,2,47.22,2068.57
2111,56,0,0,0,0,67,0,1,6.931759776206826,0,37.88795546617286,2,0,50.38,3323.52
1436,79,0,0,0,1,24,2,0,40.8907809687817,2,10.607895913299492,2,0,55.18,1159.67
692,46,1,0,1,0,70,0,0,11.944198786541582,0,8.027783375249967,3,0,26.93,1938.29
818,53,0,0,1,0,22,0,0,14.030101275427697,1,44.78029099100002,0,2,38.72,791.9
1756,27,0,0,0,1,67,1,0,28.33818248367401,1,10.3667532480528,5,1,37.77,2539.54
1653,37,0,0,1,0,18,0,2,21.718323923768512,2,6.335582107432285,2,0,52.52,921.59
1714,34,0,0,1,1,38,0,0,18.87559108541423,3,34.37412517397949,1,2,61.12,2213.55
701,57,1,0,0,1,36,1,0,27.081072811706505,1,8.048674913661365,2,2,42.08,1454.39
2211,29,0,0,1,0,48,1,0,15.861606205731718,1,36.55053091282199,3,2,40.37,1969.67
921,64,0,0,0,0,66,2,0,9.521716710920192,0,7.499955477928322,1,1,27.18,1779.1
905,31,1,0,1,1,71,1,1,23.687337497188643,2,11.35492543139257,2,1,69.58,4254.37
454,54,1,0,1,0,18,0,0,9.967365078960192,2,23.8187472182262,3,0,36.56,610.53
2393,41,0,1,1,0,62,1,0,9.90435294687277,1,47.06107934298429,1,2,30.27,1703.36
1793,68,1,0,0,1,61,0,2,25.201264046836368,1,20.63685992975677,3,2,47.38,3033.71
1228,53,0,0,1,0,63,1,2,26.24362646420572,1,7.5632700380959506,1,1,56.85,3365.25
167,56,0,0,1,0,35,1,1,32.64797217763171,1,28.615560115981843,1,1,68.04,2118.54
730,54,0,0,0,0,19,0,2,27.87857205615088,1,19.09136965379471,3,1,43.58,813.59
1578,18,1,0,0,0,65,1,0,29.895629226471677,1,48.37937771838728,1,2,40.24,2717.84
26,34,1,0,1,1,45,2,0,18.0596278523452,3,16.602520629257945,3,2,45.57,2008.44
1344,76,0,0,0,1,49,1,0,64.08937213684679,0,17.5132392615165,2,1,65.54,3259.37
1523,22,1,0,1,0,68,1,1,10.488994923780355,0,8.227906873647237,0,1,54.27,3827.38
997,77,1,1,0,0,22,2,1,19.079314425937365,0,52.384963594256966,1,1,53.49,1123.9
1176,61,1,0,0,1,38,1,0,14.320280859268168,0,97.416133092161,2,0,35.04,1382.94
1040,29,1,0,0,0,58,0,2,15.683558991350177,0,6.606904094560076,1,0,41.05,2266.51
1621,60,0,0,0,1,28,2,1,20.779286806211008,1,12.34262604150677,0,2,67.3,1862.56
1255,26,0,0,0,0,49,0,1,15.658359468045692,0,23.393535591008625,3,1,57.14,2551.74
1887,46,0,0,0,0,47,1,0,10.563533688390464,0,15.239983131851584,1,0,36.43,1760.9
41,59,0,0,1,0,67,0,1,21.40849811038644,3,59.173383875405605,0,0,68.6,4448.0
1244,44,1,0,0,1,4,0,1,26.39833928630133,0,56.65846138805961,2,1,58.81,220.26
1626,50,0,0,1,0,31,0,2,38.01742151190489,0,24.862495058272533,2,2,50.07,1320.37
2194,76,1,0,1,0,49,1,0,21.634365254283388,1,16.408514037593584,0,2,41.74,1952.94
1375,38,0,0,1,1,28,0,0,49.22815132039179,1,16.437883595128163,3,0,61.92,1780.17
1922,45,0,0,0,0,41,0,0,13.24663470742695,1,37.86207772270152,3,2,31.6,1282.83
609,57,1,0,0,0,65,0,0,20.05267231489221,1,66.9018579742543,0,0,38.52,2580.22
1132,77,1,1,1,1,25,0,0,17.422778028136644,1,15.85599891153574,0,1,23.38,612.02
2002,33,0,0,0,0,71,0,1,38.77585997197622,2,29.13315667044253,2,0,80.77,5556.76
441,55,1,1,0,1,30,0,0,18.15791330381473,1,19.12767702767438,1,1,28.84,884.44
1352,33,0,0,1,0,53,0,2,13.29966720368076,2,38.0902901247471,5,1,25.94,1336.7
1942,43,0,0,1,0,54,0,2,28.983682310824904,1,24.592589605961376,1,2,50.39,2468.46
493,73,0,0,1,0,53,0,1,20.97847876696345,1,11.015836211269828,0,2,59.28,2888.64
1975,38,0,0,0,0,36,0,2,17.708409752565895,2,9.804586815654623,2,2,43.41,1520.82
236,36,0,0,1,0,8,0,1,13.704976931703074,2,16.08693433873541,2,1,61.89,515.97
551,65,0,0,0,1,46,0,1,20.62089154557837,3,13.471334838530884,2,1,67.11,2688.07
520,37,0,0,1,0,5,1,1,31.735336689255988,2,11.416896128186709,1,1,73.71,381.68
2296,72,1,0,0,0,7,0,2,12.34520827659886,1,2.1130726990357864,3,0,28.35,193.82
1232,54,1,1,1,0,17,2,0,20.398818636924595,1,14.045671731599192,0,2,44.53,712.48
1138,37,1,1,1,0,4,2,1,26.96098535573327,0,58.961798684756,3,2,66.52,233.06
720,75,0,1,1,0,18,0,0,26.66595917325724,3,3.4055847931145844,1,0,53.68,961.61
1907,57,0,0,0,0,1,1,0,12.731038305604192,2,32.75569323674083,1,2,41.41,40.3
2208,34,1,0,0,1,9,1,1,28.472539486035764,1,1.9359366718430369,3,0,59.34,493.45
58,23,1,0,1,0,21,0,2,29.603838849830385,0,2.7365531912741696,2,1,43.51,823.46
631,78,1,0,1,1,48,0,2,24.627881757095462,3,1.722345079528373,0,0,56.23,2493.56
1181,45,0,0,0,1,69,0,1,27.609502146207973,2,4.386723657421038,1,0,74.48,5265.07
1644,74,1,0,0,0,2,0,0,24.56924232610263,1,9.896551625559315,2,1,42.1,76.79
592,68,1,0,0,0,5,0,0,15.107814939172346,1,3.240818804781667,2,2,37.94,188.52
2176,28,1,0,0,0,26,0,2,39.4998863641605,0,2.5994702579199407,2,2,48.14,1196.15
939,66,0,0,0,1,38,1,2,23.40302774911692,3,23.64625490900671,2,0,49.55,1895.15
2325,71,1,0,0,1,22,0,0,29.733273770691003,0,8.17260168386148,0,2,44.08,1005.38
1249,77,1,0,0,0,47,1,2,24.609057030902623,1,1.748321773806646,2,0,49.21,2261.93
904,66,1,0,1,1,7,0,0,30.654232749146168,1,52.20518839636838,0,2,45.75,313.92
1946,39,1,0,1,0,17,0,1,20.4765668879222,1,17.139576899194935,0,1,50.27,866.83
2398,57,1,1,1,0,55,0,0,47.42288258433995,1,9.573859151028012,1,0,65.93,3217.13
2013,41,1,0,0,0,49,0,1,24.00916285446627,1,5.041936820782579,0,1,67.91,3393.78
1422,60,0,0,1,0,49,1,2,33.61710562503677,0,14.74813592812784,0,2,47.35,2240.1
1995,51,0,0,1,0,36,1,2,41.351746971948494,0,14.093380884656984,1,0,57.54,2017.2
1911,21,0,0,1,1,39,2,2,30.440585365379576,2,9.551117851921026,3,0,55.81,2044.52
706,38,1,0,0,1,23,0,1,44.007697143252045,0,33.819415818900495,3,0,87.7,1952.31
1022,51,0,1,1,0,63,0,1,50.72027125375661,1,6.756889566584965,0,2,90.66,5755.62
745,50,0,0,1,0,71,0,1,20.732972401346967,1,21.08694260377592,1,1,65.92,4726.59
1829,29,1,0,1,1,41,0,2,10.24265367093657,0,11.777208565330437,3,0,33.54,1269.47
1712,53,0,0,1,0,10,1,1,9.08938797021788,0,2.8620782484967537,4,2,63.07,620.59
513,45,1,0,1,1,5,1,1,15.814836941391697,0,6.592510587458241,2,1,53.78,265.05
81,32,1,1,1,1,32,0,0,15.680769234845233,0,2.593110720235522,4,2,23.45,686.09
2215,28,1,1,0,1,51,1,1,14.46701714910769,4,39.90113015370155,1,2,69.59,3692.63
914,41,0,0,0,1,40,1,2,24.33456459836865,2,33.33560445130794,1,0,52.82,2174.01
2301,57,0,0,0,0,58,0,1,19.46593730518616,0,28.52243346198652,2,0,71.39,4089.08
1817,69,1,1,0,0,69,0,1,35.01225248463294,0,44.1672710691745,2,0,76.35,5258.71
150,40,0,1,0,0,16,1,2,16.069424046247633,3,61.19262920342117,1,1,44.06,657.45
774,50,1,0,0,1,14,0,1,37.01802539751927,2,11.239067803993938,2,2,81.95,989.22
329,41,1,0,0,1,6,0,1,33.86104112661043,1,1.435645203350189,0,0,65.62,397.74
6,37,1,0,1,0,35,0,0,29.99613955379763,2,0.7189772625061951,2,0,48.4,1529.07
943,38,1,0,1,0,36,0,1,23.679581607192016,2,0.4999047367418221,0,1,68.92,2270.68
1594,50,0,0,1,1,29,1,1,10.77072655864029,1,24.64049753361488,1,1,58.31,1687.36
734,45,0,0,1,0,61,0,0,24.990345653887303,0,55.98681987709131,3,1,45.24,2651.88
909,45,1,1,0,0,49,2,1,26.112318016812388,0,8.795830321215266,4,2,62.46,3053.57
468,48,0,0,0,0,69,0,0,38.057792061101566,2,12.785147974139909,1,1,55.98,3863.46
181,62,0,0,1,1,38,1,0,28.00485878811904,1,2.769367120291712,2,2,43.53,1504.85
164,48,0,0,1,1,16,0,0,30.07994165500953,0,3.292443857725214,1,1,42.98,719.52
451,37,0,0,1,0,9,1,2,48.8514023899971,1,39.00961399715755,0,2,66.5,514.18
490,49,1,0,1,0,19,2,0,23.55223170983064,0,6.596792250632586,2,0,42.89,828.06
1916,74,0,0,0,0,24,0,1,34.62420770101379,0,9.954430314144178,0,2,71.62,1779.08
1143,41,1,0,0,0,38,0,0,25.81932494084253,1,10.88237057360673,2,0,44.41,1683.69
1697,70,1,0,1,0,7,1,1,45.25329587826722,5,56.32648156982688,0,1,90.52,549.84
1111,46,1,1,0,0,5,2,1,12.217832540355488,1,3.424115135772077,0,1,60.07,302.13
2380,23,1,0,1,0,10,0,0,14.746410029810864,0,3.1429813747474418,3,1,29.56,262.62
1475,45,0,0,0,0,33,1,1,16.304936815318264,0,2.2448089668458024,0,1,51.25,1664.02
1487,43,0,0,0,0,46,0,1,20.36053567142389,1,11.782828936958529,3,1,60.47,2742.47
1713,75,1,0,1,0,35,0,0,20.689176177928776,0,31.013270478359782,1,1,34.42,1132.91
1820,53,1,0,1,1,30,0,2,27.09330006640976,0,75.28694880508674,2,1,41.84,1231.86
2079,54,0,0,1,0,20,2,2,23.504040884431745,0,9.9685122293053,4,2,37.43,737.2
1849,66,0,0,1,1,67,1,1,9.098597436784043,0,56.546379611426765,3,1,55.24,3269.84
1732,63,0,0,0,0,71,0,1,14.62987509357098,2,10.665855882429032,1,2,68.34,4294.85
1792,47,1,0,1,1,68,0,0,27.19819115121033,0,15.370068028089657,3,2,32.68,2103.66
327,22,1,0,1,0,48,0,0,20.65310357870416,0,24.362904606718374,2,0,38.96,1916.05
442,65,0,0,0,0,17,0,2,29.247608718635707,2,13.503640790131383,2,0,42.79,634.43
1592,26,0,1,0,0,41,0,0,27.287722911201627,1,25.37871409002133,1,2,40.38,1486.29
1381,65,0,0,0,0,10,1,1,14.676931376403989,3,1.8466247126519144,3,1,71.48,623.8
832,40,0,0,0,0,59,0,1,28.359352177641277,1,1.5652218374500135,1,1,65.33,3787.77
2467,38,0,0,0,1,22,2,1,40.39907220766387,1,6.242748976983375,2,1,83.78,1720.38
1891,62,1,0,0,1,67,2,0,15.74660917245701,1,20.245124788206624,2,1,34.62,2431.99
1310,53,1,1,0,0,36,2,1,28.294263279823248,1,31.26024796461223,3,0,69.1,2541.76
86,25,1,0,1,0,53,0,2,13.215853838638967,0,23.55568363393667,1,1,37.04,1806.76
2440,63,1,1,1,1,55,1,2,17.050235260436533,0,71.8400625122057,0,1,30.9,1600.73
777,34,0,0,1,0,57,0,2,35.51663202632577,2,2.5118563469146977,1,0,52.66,3009.72
2426,67,1,1,0,0,15,0,1,20.41846125950382,1,22.98567012155477,1,0,71.39,1108.48
54,30,0,0,0,0,43,0,0,23.009976780843235,0,15.672574471197544,1,0,24.57,1098.08
1875,71,0,0,0,0,34,0,0,30.337728564188108,1,20.674489835992027,0,0,49.2,1725.83
1287,48,1,0,0,1,0,0,0,15.656219508207649,1,24.104383373712004,1,1,33.58,0.0
1731,38,1,1,0,0,32,0,1,23.10322484958324,0,97.88365397911892,0,1,64.49,1843.62
1801,32,0,0,0,1,37,2,1,15.086931492972322,1,55.6394909404121,1,0,64.3,2207.38
1245,70,1,0,1,1,16,0,1,23.12194041750041,0,3.6678967887904914,1,1,60.05,899.53
113,39,1,1,0,1,35,1,1,14.586343090645457,0,31.69554567369256,1,0,62.81,1991.66
2341,70,1,0,0,0,40,1,0,32.93732614207506,2,0.0428052235554096,2,0,46.06,1863.36
987,42,1,0,1,0,54,0,1,23.318354739710205,1,6.160511550075125,3,2,66.2,3479.66
2261,24,1,0,0,1,61,0,2,18.31682898254256,1,0.3629976195936168,5,1,35.36,2157.88
2073,28,1,0,0,0,23,1,1,28.00906985603619,1,40.84794973106754,3,1,74.44,1542.31
1009,31,1,1,1,0,38,0,1,28.65082077748465,0,12.316013605258467,1,0,65.34,2164.9
1198,77,1,1,1,0,26,0,1,37.066340988070415,1,4.569204435105997,1,0,75.51,1752.99
589,59,0,0,0,0,37,0,0,26.521782441298765,4,10.141779770753006,1,1,53.12,1737.16
768,24,1,1,0,0,24,1,1,18.536667994914165,2,22.48089996094585,3,0,62.7,1569.46
17,64,1,0,1,0,36,2,0,31.88820660015821,2,28.31038189554692,0,0,65.21,2223.05
1042,60,1,0,0,0,2,0,1,22.843302658283847,2,5.101601641510531,1,0,59.23,119.65
2040,64,0,0,0,0,34,0,1,20.25428319498865,1,29.79854390784752,2,0,66.45,2147.87
285,77,0,0,1,0,18,0,1,39.33265839992392,1,67.84533379203249,1,0,72.9,1243.61
428,34,0,0,0,0,41,0,0,14.48160643458995,1,11.327998830519256,1,1,37.48,1415.93
1921,50,0,0,1,0,16,2,1,36.30236661878469,0,21.421790440678503,0,2,75.95,1262.76
1356,63,1,0,0,1,52,0,0,14.658060053396593,2,18.61774085809043,1,1,30.15,1506.88
669,54,1,0,0,0,58,0,1,15.12441784820943,1,4.535207122846966,2,2,58.27,3243.65
31,20,0,1,1,0,18,0,0,43.601095350427165,1,3.6712301783625994,1,2,56.36,888.45
722,40,1,0,1,0,30,1,1,11.3948904555484,0,20.95611410001856,2,2,55.01,1419.44
951,61,1,0,1,0,13,1,0,28.811032422443628,1,8.849863971181573,1,0,44.41,566.98
1764,40,1,0,0,0,18,1,0,13.23481232975457,1,22.94221052575303,2,1,34.27,627.11
214,19,0,0,1,0,40,0,1,30.238455139317686,0,56.52522386954074,4,1,59.79,2279.4
1789,76,0,0,1,1,25,0,1,39.757015254254405,3,5.011497635753356,3,0,90.84,2203.0
1164,60,1,1,1,1,58,0,1,14.250560143191972,0,6.007119011022769,0,1,61.64,3221.31
326,59,1,0,1,0,31,0,1,16.714795973730215,3,34.112890331177425,4,2,71.13,2148.46
