customer_id,age,gender,senior_citizen,partner,dependents,tenure_months,contract_type,internet_service,service_usage_gb,num_service_outages,avg_downtime_minutes,support_calls_last_3mo,billing_method,monthly_charges,total_charges,churn
CUST001251,34,Male,0,1,0,53,Month-to-month,None,16.4187561074001,0,15.473691218671934,0,Electronic check,37.4,1986.19,1
CUST001252,78,Male,0,0,0,45,Month-to-month,Fiber Optic,24.940573617625258,2,29.086368240252824,2,Bank transfer,72.33,2833.39,1
CUST001253,55,Female,0,1,1,53,Month-to-month,None,30.888222754470345,3,1.107578861110601,2,Credit card,51.9,2761.48,1
CUST001254,33,Male,0,1,1,60,Two year,Fiber Optic,29.36819102527606,1,2.2229993758427464,0,Bank transfer,66.92,3961.01,0
CUST001255,26,Female,0,0,0,49,Month-to-month,Fiber Optic,15.658359468045692,0,23.393535591008625,3,Credit card,57.14,2551.74,0
CUST001256,49,Female,0,0,0,24,Month-to-month,DSL,21.435992225802345,2,27.967028842227908,3,Credit card,39.26,846.3,1
CUST001257,18,Female,1,1,1,26,Two year,DSL,21.72564743312443,2,3.71336059889009,4,Credit card,41.53,972.48,0
CUST001258,26,Male,0,1,1,71,Two year,Fiber Optic,41.81860344560346,0,1.1745546689933122,2,Credit card,75.47,5544.89,1
CUST001259,67,Male,1,1,0,22,Month-to-month,Fiber Optic,11.240590985693949,1,3.284334019411851,3,Credit card,48.71,1110.17,1
CUST001260,24,Female,0,1,0,41,Month-to-month,Fiber Optic,11.137382279570984,1,16.3759326410435,4,Credit card,47.13,1985.61,1
CUST001261,61,Male,0,0,0,40,Month-to-month,Fiber Optic,44.56560708481984,4,37.53845423316183,0,Bank transfer,91.66,3739.47,1
CUST001262,54,Female,0,0,0,39,One year,DSL,49.80476471846012,0,59.70071735003429,1,Credit card,63.11,2537.04,0
CUST001263,57,Female,0,0,0,14,Month-to-month,Fiber Optic,36.79287795606149,1,85.31274826176997,3,Credit card,74.01,1015.34,1
CUST001264,68,Female,0,0,0,60,Month-to-month,Fiber Optic,26.004362865523902,3,9.381944064174144,0,Bank transfer,76.63,4337.62,0
CUST001265,62,Male,1,1,0,6,Month-to-month,Fiber Optic,8.537457334730291,0,2.6670282513664656,4,Credit card,55.14,281.42,0
CUST001266,77,Female,0,0,0,1,One year,DSL,10.527466698902712,2,7.728823573391427,0,Electronic check,30.62,31.28,0
CUST001267,23,Female,0,0,0,39,Month-to-month,DSL,24.682979887986445,0,31.42096465796393,4,Electronic check,34.73,1287.99,1
CUST001268,54,Male,1,1,1,50,One year,Fiber Optic,20.728615928321656,3,22.04997085737849,3,Electronic check,72.23,3217.01,0
CUST001269,79,Male,0,1,1,57,Month-to-month,DSL,36.17378398270128,0,5.270280352475693,3,Credit card,46.46,2438.09,0
CUST001270,56,Male,0,1,0,14,Month-to-month,DSL,14.81928196243528,0,1.0274919816726193,0,Bank transfer,34.04,486.43,0
CUST001271,21,Male,0,0,1,59,Two year,DSL,31.282369697282164,1,4.166035137967301,0,Electronic check,51.49,2913.94,0
CUST001272,66,Female,0,1,0,61,Month-to-month,Fiber Optic,54.42823865113227,0,4.055358607366489,1,Electronic check,86.41,5156.59,1
CUST001273,54,Male,0,0,0,66,One year,Fiber Optic,21.1041256438323,0,20.459036508394718,1,Credit card,55.32,3673.25,0
CUST001274,27,Female,0,0,0,28,One year,DSL,34.17936821598522,2,59.09251153914464,1,Credit card,49.43,1266.74,0
CUST001275,27,Male,1,1,0,2,One year,DSL,31.840561801325443,1,58.95921089536847,3,Electronic check,50.4,105.72,1
CUST001276,66,Male,0,1,0,26,Month-to-month,DSL,49.14815937363442,0,0.364381194985638,0,Electronic check,59.65,1350.21,1
CUST001277,52,Female,0,1,0,45,One year,DSL,18.006614859338015,1,20.336478363210855,0,Credit card,26.95,1213.27,0
CUST001278,25,Female,0,0,0,32,One year,DSL,32.971080526962886,0,2.4593321688830976,2,Bank transfer,47.75,1307.11,0
CUST001279,40,Female,0,0,1,36,Two year,Fiber Optic,20.857243559439134,0,24.808767288084773,3,Bank transfer,68.41,2353.86,1
CUST001280,66,Female,0,1,0,21,Month-to-month,Fiber Optic,52.807025101199095,3,44.72433100211323,2,Electronic check,99.15,1935.16,1
CUST001281,69,Female,0,0,0,54,One year,Fiber Optic,23.453652990136085,1,4.7419347608636,3,Electronic check,67.95,3649.12,0
CUST001282,24,Female,0,0,1,31,Month-to-month,None,26.22905988559286,3,0.8388754450989517,0,Bank transfer,47.15,1376.74,1
CUST001283,70,Female,0,0,0,44,Two year,None,29.527206129445634,0,111.17734874917272,3,Bank transfer,40.03,1565.14,0
CUST001284,19,Female,0,0,0,0,Month-to-month,Fiber Optic,32.55960772086003,1,9.649629463090196,1,Credit card,68.98,0.0,1
CUST001285,55,Female,1,0,0,52,Month-to-month,DSL,19.36209483749446,2,8.326096637328064,1,Bank transfer,32.57,1442.15,0
CUST001286,37,Male,0,1,1,48,Month-to-month,None,19.989961583463504,4,7.558925346158862,0,Electronic check,57.82,2502.0,0
CUST001287,48,Male,0,0,1,0,Month-to-month,DSL,15.656219508207649,1,24.104383373712004,1,Credit card,33.58,0.0,1
CUST001288,47,Female,0,1,0,63,Month-to-month,Fiber Optic,20.308463854519132,0,12.269879476133408,1,Credit card,66.72,3705.84,0
CUST001289,65,Female,0,1,0,20,Month-to-month,Fiber Optic,29.435211156579904,0,16.24843995965717,2,Bank transfer,62.76,1221.72,1
CUST001290,42,Female,0,0,0,4,Two year,None,12.290791020550074,0,16.38204732800837,1,Bank transfer,37.25,150.21,1
CUST001291,27,Female,0,0,0,57,One year,None,31.59620357867759,1,11.603941670677663,0,Bank transfer,56.49,2753.03,0
CUST001292,77,Female,1,1,0,69,Month-to-month,Fiber Optic,17.1626771961104,3,10.302782800727403,1,Credit card,82.57,5000.87,1
CUST001293,34,Female,0,1,0,28,Month-to-month,Fiber Optic,16.53747249245023,2,40.76941981420747,0,Bank transfer,62.53,1677.45,1
CUST001294,26,Female,0,0,0,25,Two year,Fiber Optic,14.448511939115392,0,21.053878357979666,2,Electronic check,55.0,1233.32,1
CUST001295,60,Male,0,1,0,1,Two year,DSL,14.7316790741701,1,78.72020488616089,0,Electronic check,21.08,21.8,1
CUST001296,75,Female,0,1,0,3,Month-to-month,DSL,22.429586483286975,0,26.017954173284522,0,Electronic check,40.73,118.42,1
CUST001297,49,Female,1,0,0,71,Month-to-month,DSL,23.740651022733964,1,10.620411652108611,0,Credit card,38.63,2553.04,0
CUST001298,41,Male,0,1,0,14,One year,Fiber Optic,17.78122293249175,1,85.09158499361929,0,Electronic check,72.91,919.97,0
CUST001299,33,Male,1,0,1,43,Month-to-month,DSL,9.959959953297568,0,0.6295918807321152,1,Electronic check,20.0,776.26,1
CUST001300,63,Male,0,0,0,26,One year,Fiber Optic,21.230552264368544,1,18.336342296678392,0,Bank transfer,75.95,2004.76,0
CUST001301,29,Female,0,0,0,12,Month-to-month,Fiber Optic,21.00811747430012,0,13.860276824104723,3,Electronic check,58.35,679.42,0
CUST001302,52,Female,0,1,1,56,Month-to-month,Fiber Optic,21.869726477676046,1,3.8684834384433615,2,Bank transfer,78.22,3917.23,0
CUST001303,70,Female,1,0,0,51,Month-to-month,Fiber Optic,19.563361309435614,1,8.528378164111562,3,Electronic check,62.5,3143.84,0
CUST001304,60,Male,0,1,0,4,Two year,Fiber Optic,18.89847210508679,1,51.59307232263163,0,Bank transfer,58.81,238.27,1
CUST001305,64,Male,0,0,0,12,Month-to-month,Fiber Optic,15.585474220229198,2,67.51284154291932,0,Electronic check,63.44,771.68,1
CUST001306,63,Male,0,1,0,65,One year,DSL,18.160063826223908,1,19.827966736565564,1,Electronic check,46.82,2710.24,0
CUST001307,34,Male,0,0,0,10,One year,DSL,17.412556720888055,2,17.373362427118664,2,Credit card,40.93,368.45,0
CUST001308,46,Female,0,1,0,63,Month-to-month,DSL,12.367559054110854,3,39.42985035594892,1,Bank transfer,28.42,1819.61,1
CUST001309,74,Female,1,0,0,36,Month-to-month,Fiber Optic,40.18568280781477,1,42.56738465584967,3,Credit card,84.55,3171.36,1
CUST001310,53,Male,1,0,0,36,Two year,Fiber Optic,28.294263279823248,1,31.26024796461223,3,Bank transfer,69.1,2541.76,1
CUST001311,52,Male,0,1,1,11,Month-to-month,None,6.613573172901912,2,4.4926708963557624,0,Credit card,36.12,344.59,0
CUST001312,21,Female,1,0,1,60,Month-to-month,DSL,17.077152067853547,2,2.4353883386994957,0,Credit card,38.76,2372.6,0
CUST001313,24,Male,0,0,1,13,Month-to-month,DSL,20.86422220496932,1,40.44991456791475,0,Bank transfer,35.76,446.92,0
CUST001314,36,Female,1,0,0,12,Month-to-month,Fiber Optic,27.02711976462714,0,1.683028232908392,2,Electronic check,60.42,682.48,1
CUST001315,64,Female,0,1,0,44,Month-to-month,Fiber Optic,9.49282740505267,0,5.694991545590719,0,Bank transfer,60.26,2780.31,0
CUST001316,45,Female,0,1,0,46,Month-to-month,DSL,33.58526712159228,0,32.951880874661164,2,Bank transfer,43.27,1714.39,1
CUST001317,58,Female,1,0,0,49,Month-to-month,Fiber Optic,14.062164287721686,0,3.5297489297623064,1,Bank transfer,47.42,2374.99,0
CUST001318,39,Female,0,0,0,29,One year,Fiber Optic,24.91693958520478,0,19.753320038768017,1,Bank transfer,64.74,1635.98,1
CUST001319,38,Male,1,0,1,19,Month-to-month,None,20.525488528931675,1,0.6340249956782613,2,Credit card,39.76,668.38,1
CUST001320,22,Male,0,0,1,42,One year,DSL,13.636971170903125,2,21.997756109690823,2,Bank transfer,37.99,1415.51,0
CUST001321,62,Male,0,1,0,15,Month-to-month,DSL,15.43860630033539,0,55.24261982986944,1,Bank transfer,25.76,351.51,1
CUST001322,66,Female,0,0,0,54,One year,Fiber Optic,5.678152982068662,1,6.265939222906624,1,Credit card,47.89,2304.64,0
CUST001323,49,Male,0,0,1,41,Month-to-month,None,36.3668790198963,0,1.4690983980351302,0,Electronic check,43.73,1781.16,0
CUST001324,77,Male,1,0,0,32,Month-to-month,DSL,32.86732607768238,3,36.6292355086791,1,Electronic check,67.22,2050.16,1
CUST001325,18,Male,0,0,1,48,One year,DSL,26.62814109224979,0,11.66823416889021,2,Bank transfer,41.0,1905.56,0
CUST001326,37,Female,0,0,0,47,Two year,Fiber Optic,26.256940754705283,2,19.77915814272215,1,Bank transfer,69.45,2818.7,1
CUST001327,45,Female,0,0,0,66,One year,DSL,23.35533642507003,1,42.91979696370248,0,Bank transfer,38.92,2338.0,0
CUST001328,74,Male,0,0,1,50,Two year,Fiber Optic,32.6488702342597,0,5.183203842200248,2,Electronic check,73.4,3197.65,0
CUST001329,61,Male,1,1,1,23,Month-to-month,DSL,14.399310750001051,1,1.86771107728682,1,Bank transfer,31.84,741.23,1
CUST001330,71,Male,0,1,1,56,Month-to-month,Fiber Optic,33.415798615314905,0,15.06983090203525,4,Bank transfer,74.83,4234.45,1
CUST001331,65,Male,0,0,0,48,Month-to-month,Fiber Optic,14.345428585797588,0,15.490338667722561,1,Bank transfer,52.25,2272.05,0
CUST001332,54,Female,0,0,0,9,Month-to-month,Fiber Optic,28.91340864771739,2,20.450826000168817,1,Bank transfer,69.53,598.54,0
CUST001333,77,Female,0,1,0,5,One year,Fiber Optic,46.4678523061132,0,86.54960434619187,3,Credit card,88.11,394.47,1
CUST001334,29,Female,0,1,0,37,Month-to-month,None,16.72232982081487,3,4.853329418346125,3,Credit card,44.17,1403.51,0
CUST001335,35,Male,0,0,0,22,One year,None,19.771942070876133,2,84.08553964763428,3,Electronic check,38.85,856.06,0
CUST001336,70,Male,0,1,0,24,One year,Fiber Optic,8.619992326024041,2,23.2644213434466,5,Bank transfer,59.22,1224.47,1
CUST001337,62,Male,0,1,1,53,Month-to-month,None,11.78838837672245,0,1.428883419717938,2,Electronic check,23.25,1129.82,0
CUST001338,68,Female,0,1,0,22,Month-to-month,DSL,19.004410938037136,0,4.412678916017125,1,Electronic check,44.26,872.37,0
CUST001339,67,Female,0,1,0,53,One year,None,17.728218265186154,1,6.4009367003377715,0,Electronic check,39.98,1948.86,1
CUST001340,22,Male,1,0,0,1,One year,Fiber Optic,13.612622352226854,0,24.877022258857345,3,Credit card,49.43,48.69,0
CUST001341,48,Female,0,0,0,62,Month-to-month,DSL,28.15463033350374,0,61.12290558498279,2,Electronic check,40.89,2462.84,0
CUST001342,19,Male,0,0,0,33,Month-to-month,None,21.777965690919643,2,19.353191146307594,1,Bank transfer,50.96,1481.34,0
CUST001343,62,Male,1,1,0,47,Month-to-month,Fiber Optic,5.380165325707724,1,62.64370916614475,3,Bank transfer,45.53,2199.08,1
CUST001344,76,Female,0,0,1,49,One year,DSL,64.08937213684679,0,17.5132392615165,2,Credit card,65.54,3259.37,0
CUST001345,26,Male,0,0,1,41,Month-to-month,None,34.873796914233985,3,24.644348323997537,0,Bank transfer,58.68,2122.37,0
CUST001346,19,Male,0,1,1,31,Month-to-month,Fiber Optic,15.072586577886756,1,20.9702543047666,1,Electronic check,52.12,1439.11,0
CUST001347,35,Female,0,1,1,59,Month-to-month,None,22.21567752671852,1,72.40862812997013,2,Credit card,45.02,2262.69,1
CUST001348,73,Female,0,0,1,28,One year,Fiber Optic,43.80420411326912,1,0.22976856713250293,1,Bank transfer,81.2,2194.49,0
CUST001349,52,Female,0,0,0,48,Month-to-month,Fiber Optic,46.11667777484036,2,5.146075690341968,1,Credit card,89.05,3752.88,1
CUST001350,61,Male,0,0,0,35,Month-to-month,Fiber Optic,9.751805396619742,1,41.16218077154694,0,Credit card,62.39,2278.32,1
CUST001351,42,Female,0,1,0,28,One year,Fiber Optic,6.621833626089929,1,30.66003077039762,2,Credit card,61.9,1602.38,0
CUST001352,33,Female,0,1,0,53,Month-to-month,None,13.29966720368076,2,38.0902901247471,5,Credit card,25.94,1336.7,0
CUST001353,75,Female,1,0,1,28,Month-to-month,Fiber Optic,39.420475313490044,1,15.392759499573327,0,Bank transfer,75.66,2149.65,0
CUST001354,58,Female,0,0,1,16,Month-to-month,DSL,23.625317816527044,1,15.224196332935168,1,Credit card,39.48,572.66,0
CUST001355,61,Female,0,1,0,19,One year,DSL,9.957924354275518,1,8.556275092814879,3,Credit card,38.75,639.55,0
CUST001356,63,Male,0,0,1,52,Month-to-month,DSL,14.658060053396593,2,18.61774085809043,1,Credit card,30.15,1506.88,1
CUST001357,37,Female,1,1,1,8,Month-to-month,DSL,20.909502020487793,1,8.046106892190304,2,Credit card,35.78,293.56,0
CUST001358,76,Female,1,1,1,47,Month-to-month,Fiber Optic,28.209207485449255,1,7.9315053977667285,2,Bank transfer,74.56,3515.53,0
CUST001359,21,Male,1,1,0,53,Month-to-month,DSL,15.249949653483018,2,55.25038045429984,2,Credit card,36.04,1653.76,0
CUST001360,70,Male,0,1,1,29,Two year,DSL,12.894393085033125,3,5.908485532291375,0,Credit card,32.5,913.38,0
CUST001361,49,Female,0,1,0,47,Month-to-month,Fiber Optic,17.287300993100473,3,19.449321991706505,4,Credit card,67.43,2777.01,1
CUST001362,69,Female,0,1,0,30,Month-to-month,None,45.009169205857056,0,3.7863018925306715,1,Credit card,56.5,1655.13,1
CUST001363,37,Male,0,0,0,41,Month-to-month,DSL,29.710794543416057,1,35.2934828445383,1,Electronic check,50.8,2142.64,1
CUST001364,56,Female,0,0,0,58,Month-to-month,DSL,34.244198967576416,0,95.44908170855558,0,Bank transfer,46.29,2406.7,1
CUST001365,32,Male,0,0,0,26,One year,Fiber Optic,12.689443559253153,2,4.189727422663989,0,Electronic check,58.11,1552.56,1
CUST001366,35,Female,0,0,0,17,One year,Fiber Optic,29.411117945523593,1,27.940181679558364,2,Electronic check,76.94,1308.89,1
CUST001367,24,Male,0,0,0,15,Month-to-month,Fiber Optic,30.31323931627325,0,6.023699579007188,0,Electronic check,62.94,890.18,1
CUST001368,20,Male,0,1,1,2,One year,DSL,29.139220045634513,1,11.030927759016159,2,Electronic check,41.34,71.79,0
CUST001369,25,Male,0,1,0,33,Month-to-month,DSL,24.83243458257069,0,9.181443674915633,0,Credit card,40.59,1168.94,0
CUST001370,46,Female,1,0,0,47,Two year,None,42.725111715594224,4,18.182120079275602,2,Credit card,63.22,2641.73,0
CUST001371,25,Male,0,0,0,2,Month-to-month,Fiber Optic,22.76018421078224,0,14.74291656222581,4,Electronic check,63.11,123.68,1
CUST001372,18,Female,0,1,0,45,One year,DSL,11.480559744801507,2,1.2754820280833923,1,Credit card,35.7,1486.23,0
CUST001373,60,Male,0,0,0,19,One year,DSL,41.970808219113934,0,8.908576541511023,0,Electronic check,56.55,947.47,0
CUST001374,71,Male,0,0,1,63,One year,DSL,55.253392000243615,1,5.439098511561492,1,Bank transfer,62.59,3811.1,0
CUST001375,38,Female,0,1,1,28,Month-to-month,DSL,49.22815132039179,1,16.437883595128163,3,Bank transfer,61.92,1780.17,1
CUST001376,56,Female,0,1,1,63,Two year,None,40.48832704550232,1,1.7228449227266907,1,Credit card,57.36,3376.17,0
CUST001377,62,Female,0,1,0,49,One year,Fiber Optic,30.986059776463357,0,52.906803809027025,1,Bank transfer,66.77,3062.68,0
CUST001378,19,Male,0,1,0,51,Two year,Fiber Optic,18.561328976379826,1,8.602374697869017,1,Credit card,64.52,3241.38,0
CUST001379,51,Male,0,0,0,32,Month-to-month,Fiber Optic,26.926893090188486,2,25.485045483828372,1,Bank transfer,73.69,2221.42,0
CUST001380,38,Male,0,0,0,1,Month-to-month,Fiber Optic,34.965436600220926,1,10.706809269225218,0,Credit card,69.89,71.3,1
CUST001381,65,Female,0,0,0,10,One year,Fiber Optic,14.676931376403989,3,1.8466247126519142,3,Credit card,71.48,623.8,0
CUST001382,50,Male,0,0,0,23,One year,None,16.41630137218783,0,16.11391915551373,1,Bank transfer,35.88,739.34,0
CUST001383,73,Male,0,1,0,55,One year,None,11.078326907849736,1,29.944120239099853,0,Bank transfer,34.25,1866.84,0
CUST001384,56,Female,0,1,0,24,Month-to-month,DSL,22.48135477453126,0,16.968613803516572,0,Bank transfer,37.33,842.92,0
CUST001385,74,Female,0,0,0,59,Two year,Fiber Optic,22.69369571132397,0,0.13472978001792635,0,Credit card,66.44,4104.05,1
CUST001386,57,Male,0,1,0,66,One year,Fiber Optic,31.906591910780413,3,5.264215261104821,0,Bank transfer,70.66,4118.06,0
CUST001387,24,Male,1,0,0,50,Month-to-month,Fiber Optic,20.891045705470216,1,0.8668980544452691,2,Bank transfer,63.56,2922.48,0
CUST001388,32,Male,0,0,0,21,Month-to-month,Fiber Optic,12.61461124048051,1,30.83148089584872,2,Electronic check,59.35,1246.58,1
CUST001389,26,Female,0,1,0,34,One year,Fiber Optic,45.775514149389835,4,34.22694769977609,1,Electronic check,89.55,2717.58,1
CUST001390,47,Female,0,1,0,16,One year,DSL,15.66010232517103,0,13.40742977070544,1,Electronic check,36.24,534.96,1
CUST001391,61,Female,0,0,0,20,Month-to-month,Fiber Optic,20.61188533992715,0,34.054919977355944,2,Bank transfer,55.16,1049.55,0
CUST001392,68,Female,0,0,0,3,Month-to-month,None,26.115046459560077,0,1.8218565122878565,0,Credit card,34.01,87.77,1
CUST001393,72,Female,0,1,0,46,Month-to-month,DSL,22.39522119972879,0,24.30090361628464,2,Credit card,37.58,1755.85,0
CUST001394,77,Female,0,0,1,39,Month-to-month,Fiber Optic,12.302260235502596,0,10.231996677223517,1,Credit card,54.84,2206.22,0
CUST001395,70,Female,0,0,0,3,Two year,None,44.15865891602965,1,5.815152942182355,2,Bank transfer,54.85,158.29,1
CUST001396,34,Male,0,0,0,19,Month-to-month,Fiber Optic,22.08012275973671,1,34.8788069152606,2,Bank transfer,61.1,1206.19,0
CUST001397,55,Female,0,0,0,43,Two year,Fiber Optic,12.924784382205875,3,8.867135554300223,1,Bank transfer,61.12,2432.91,0
CUST001398,58,Male,0,1,1,7,Month-to-month,Fiber Optic,22.108296939479153,1,23.990895679415118,1,Electronic check,60.71,407.35,1
CUST001399,56,Male,0,0,0,26,Month-to-month,Fiber Optic,7.1235674150546755,2,6.725739157633854,2,Credit card,51.98,1265.2,1
CUST001400,65,Male,0,1,0,56,Month-to-month,Fiber Optic,16.87853472619404,2,3.1376413410047412,0,Bank transfer,64.41,3550.57,0
CUST001401,38,Female,0,0,0,49,One year,DSL,17.655654480159182,0,10.073061604397388,0,Bank transfer,28.2,1289.18,0
CUST001402,20,Female,0,0,0,65,One year,None,26.451705375506563,2,3.5917173997453,3,Bank transfer,45.49,2870.14,0
CUST001403,54,Female,0,1,0,10,Month-to-month,Fiber Optic,33.9978863045511,2,6.791974811487328,2,Credit card,79.15,696.09,0
CUST001404,78,Male,0,1,0,68,One year,Fiber Optic,21.695717297785638,0,0.2161877831434514,1,Bank transfer,66.0,4299.99,0
CUST001405,34,Male,0,0,1,15,Month-to-month,Fiber Optic,32.25697306006697,2,6.960679394118376,2,Bank transfer,80.01,1089.9,1
CUST001406,34,Female,0,0,0,65,Month-to-month,Fiber Optic,15.38257402949204,0,7.166755209248992,3,Credit card,57.23,3656.52,0
CUST001407,71,Male,0,0,1,53,Month-to-month,DSL,34.08050519158579,1,1.0005622309878537,0,Credit card,47.27,2334.31,1
CUST001408,28,Female,0,1,0,12,One year,DSL,18.9752965120969,0,39.37093915024519,2,Bank transfer,34.51,415.68,0
CUST001409,27,Female,0,1,0,64,Month-to-month,Fiber Optic,21.68613311285376,1,49.83950518879279,4,Electronic check,68.63,4592.8,1
CUST001410,18,Female,0,0,1,64,Month-to-month,Fiber Optic,16.756113796842087,0,15.590717257785126,2,Credit card,58.59,3623.92,1
CUST001411,27,Male,0,1,0,6,One year,Fiber Optic,23.37807705994794,1,43.37751223470391,0,Credit card,63.32,353.01,0
CUST001412,42,Male,0,0,0,4,Two year,DSL,37.594000254477244,2,4.786084888962483,3,Bank transfer,64.15,258.62,1
CUST001413,33,Female,0,0,0,9,Month-to-month,DSL,9.38431549476873,0,2.011733564969355,1,Bank transfer,29.28,247.63,1
CUST001414,72,Male,0,1,0,31,Two year,DSL,48.9050426307471,2,6.903621023609203,0,Bank transfer,57.05,1652.74,0
CUST001415,76,Female,0,1,0,37,Month-to-month,DSL,19.42885455804818,0,11.168015792590328,1,Electronic check,45.03,1710.52,0
CUST001416,55,Female,0,0,0,27,Two year,Fiber Optic,34.21749673212431,0,5.9498402993628465,1,Electronic check,74.05,1813.48,0
CUST001417,71,Female,0,1,0,50,Month-to-month,Fiber Optic,10.310748983878554,0,74.7963952823035,0,Credit card,52.88,2678.72,0
CUST001418,49,Female,0,0,1,14,One year,Fiber Optic,16.30620799445032,0,11.397756746624246,1,Electronic check,58.62,755.02,0
CUST001419,69,Male,1,0,1,32,Two year,DSL,27.279286826387285,1,50.42971205737984,0,Bank transfer,51.78,1432.71,0
CUST001420,42,Female,1,0,1,44,Month-to-month,Fiber Optic,10.509947225814493,0,12.587955665978708,2,Bank transfer,53.1,2206.11,0
CUST001421,30,Female,0,0,0,53,Month-to-month,None,28.936878756095634,1,8.671700619231702,0,Electronic check,53.42,2477.21,1
CUST001422,60,Female,0,1,0,49,One year,None,33.61710562503677,0,14.74813592812784,0,Electronic check,47.35,2240.1,0
CUST001423,33,Female,0,1,0,46,Month-to-month,DSL,32.85683327310964,1,23.995360395077334,2,Credit card,55.13,2447.97,0
CUST001424,67,Male,0,1,0,15,Month-to-month,Fiber Optic,17.075534519928755,2,3.1992455472183345,1,Electronic check,56.38,761.14,1
CUST001425,58,Female,0,0,0,31,Month-to-month,None,29.185496432760353,0,49.85004619507187,1,Bank transfer,44.65,1426.5,0
CUST001426,37,Female,0,0,1,49,Month-to-month,DSL,36.63816989995623,1,21.41148895416697,1,Electronic check,52.56,2626.45,1
CUST001427,45,Female,0,0,1,66,Two year,Fiber Optic,35.7487835516354,4,11.954228908683406,0,Electronic check,84.62,4980.57,0
CUST001428,77,Male,0,1,1,29,Month-to-month,DSL,17.82591917387252,0,10.143900218888858,0,Credit card,39.23,1180.29,0
CUST001429,25,Female,1,1,0,23,Month-to-month,Fiber Optic,24.879701466085088,1,16.764685696295093,2,Bank transfer,70.34,1389.37,1
CUST001430,74,Male,0,0,0,65,Month-to-month,Fiber Optic,30.712977220167094,0,22.239509957789064,1,Electronic check,73.68,4592.3,0
CUST001431,48,Female,0,0,1,38,One year,DSL,46.20200869871579,1,23.380058485537333,1,Bank transfer,53.67,1764.73,0
CUST001432,71,Male,0,0,1,65,Two year,Fiber Optic,11.403524419994786,1,11.813430541473329,2,Credit card,65.75,4231.26,0
CUST001433,45,Male,0,1,0,57,Two year,Fiber Optic,39.09447713561451,0,24.21024714303195,2,Electronic check,79.52,4267.13,1
CUST001434,46,Female,0,0,0,55,Two year,Fiber Optic,19.846773263550613,2,4.60939058940817,1,Bank transfer,66.93,3292.62,0
CUST001435,59,Male,0,1,1,13,Month-to-month,DSL,28.187288462763377,0,17.372256774622567,1,Credit card,44.75,525.55,0
CUST001436,79,Female,0,0,1,24,Two year,DSL,40.8907809687817,2,10.607895913299492,2,Bank transfer,55.18,1159.67,0
CUST001437,51,Female,1,1,0,71,Month-to-month,Fiber Optic,34.47483622371405,1,10.35328441837148,0,Electronic check,79.69,4980.97,1
CUST001438,54,Male,0,1,1,45,One year,DSL,37.97820676837756,1,19.936149916326734,3,Electronic check,54.28,2402.62,0
CUST001439,59,Male,1,0,0,39,One year,DSL,13.508633323162355,0,29.692700135400578,0,Credit card,20.0,663.31,0
CUST001440,77,Male,0,1,1,25,Month-to-month,DSL,32.11300726807305,1,0.6898957468916979,4,Bank transfer,42.49,915.66,1
CUST001441,37,Female,0,0,0,27,Month-to-month,Fiber Optic,35.878360972943256,1,15.650562077074675,1,Bank transfer,80.85,2255.44,0
CUST001442,22,Female,0,1,1,6,Month-to-month,Fiber Optic,20.177933929921497,2,2.3278713012845467,2,Bank transfer,66.15,373.72,1
CUST001443,44,Male,1,0,1,22,One year,DSL,18.196041551474213,0,2.3840561773039686,0,Electronic check,41.41,826.04,0
CUST001444,54,Female,0,0,1,70,Month-to-month,DSL,20.58955533172137,2,21.91379050533538,3,Electronic check,33.5,2013.01,1
CUST001445,54,Female,0,0,0,3,One year,DSL,14.814212328960188,0,55.65653174794974,1,Electronic check,37.35,106.69,1
CUST001446,48,Female,0,1,1,28,Two year,Fiber Optic,22.55333492277027,0,20.007027183171132,2,Bank transfer,54.91,1375.91,0
CUST001447,50,Male,1,1,0,63,Month-to-month,DSL,14.787008773521567,0,0.1669020248412673,4,Bank transfer,31.34,1968.68,1
CUST001448,65,Male,0,0,1,4,Two year,DSL,33.8441473878346,2,7.185138907084243,3,Bank transfer,56.45,235.95,0
CUST001449,49,Female,0,0,0,9,Month-to-month,DSL,16.762724842677745,0,69.92543955884264,2,Credit card,33.79,287.49,1
CUST001450,34,Male,0,0,0,3,Month-to-month,DSL,24.800471451923215,1,44.42611307171059,2,Credit card,44.85,128.43,1
CUST001451,60,Female,0,0,0,27,One year,Fiber Optic,31.07729143503889,3,2.3318125403148118,2,Bank transfer,72.42,1731.28,0
CUST001452,40,Male,0,0,0,63,One year,DSL,30.05754778381718,1,14.061051736956298,2,Credit card,44.08,2804.33,0
CUST001453,65,Male,0,0,0,25,Month-to-month,Fiber Optic,24.44454153834333,2,1.836834451100302,0,Bank transfer,70.27,1831.09,0
CUST001454,62,Female,0,0,1,23,Month-to-month,DSL,20.84764601172833,1,2.6488072391971764,3,Electronic check,36.48,838.36,1
CUST001455,58,Female,0,0,1,17,One year,DSL,21.078129495166355,2,0.1442807769717543,2,Electronic check,53.83,934.73,0
CUST001456,54,Male,0,0,0,38,Month-to-month,Fiber Optic,14.158710920671867,0,12.479190131283284,2,Electronic check,55.77,2146.95,1
CUST001457,76,Female,0,1,0,22,One year,DSL,14.440322085271642,2,26.017196105087223,1,Credit card,42.84,809.75,0
